reviewId,content,score,at,thumbsUpCount,appVersion
3be13c32-0221-4112-8bcb-cf475bcc10ab,"Mulanya sih oke, sangat akurat dan membantu. Tapi setelah sekian lama terbantu kok tiba2 eror🤔 Masa iya sudah sekian kilometer bersepeda masih diangka nol aja, jadi kecewa juga sih. Cuma bisa ngasih bintang 2 aja",2,2025-09-16,1,
bf7fa04a-a5de-49d9-80b9-f486d8ded131,"Extremely buggy, it's not like 2 years ago",1,2025-09-11,0,2025.07.03.00.armeabi-v7a.release
844db89b-be00-4820-86a6-c86bf1dba7ba,"Aplikasi ini bagus, ini bermanfaat untuk saya, untuk keakuratan di aplikasi ini menurut saya 90/95%. Keakuratan pada jarak km, poin kardio, jumlah langkah, dll. Secara keseluruhan, aplikasi ini direkomendasikan bagi olahragawan pemula/senior. Ini membantu saya untuk berlari di hari weekend, dapat memantau aktivitas seperti jarak dari rumah, lamanya waktu, poin kardio, kecepatan lari rata-rata jogging, dll. Banyak jenis olahraga yang bisa di pilih di aplikasi ini. Terima kasih Google LLC. 🙏🏻",5,2025-09-10,17,2025.07.03.00.arm64-v8a.release
c5673049-ff81-42fd-a3ea-6c86157d3837,ijinkan saya menggunakan sistem ini dan login dengan baik,5,2025-09-04,0,2025.07.03.00.arm64-v8a.release
e2a428d3-f0fc-4c02-99ed-8597f5c60425,hasil perhitungan tiba2 error sendiri,4,2025-08-27,0,2025.07.03.00.arm64-v8a.release
1a8c9970-b6e5-42dc-b238-815c14428530,"skelas google masa punya apk yang gak akurat banget, sangat minus, masa iya penghitung langkah tiba"" bisa turun nilainya",1,2025-08-27,3,2025.07.03.00.arm64-v8a.release
5ee09149-aca4-465c-a81b-be523ea2a4e7,ok,5,2025-08-24,0,
58da7da8-1ffe-49ce-aafd-51e4e779ef5a,ok,5,2025-08-23,0,2025.07.03.00.arm64-v8a.release
4b29938f-03d5-46f2-b337-9f9b40c2db25,setelah pembaruan kok malah error,2,2025-08-22,0,2025.07.03.00.arm64-v8a.release
3519018a-22bc-4495-ac3e-32bce5ed52e9,saya suka,5,2025-08-22,0,2025.07.03.00.arm64-v8a.release
bcf780b5-58d5-4cc4-88bb-8fe67570adb7,"Saat sore hari data sudah cukup presisi dan sudah mencapai target langkah dan proven karena selisih tidak terlalu jauh dari smartband. Tapi ketika tengah malam, tiba-tiba data berubah, jadi belum mencapai target. problem ini sudah beberapa kali saya alami beberapa tahun lalu. kirain sudah di solve, ternyata sekelas google gak sanggup solve itu begitu.",1,2025-08-18,10,2025.07.03.00.arm64-v8a.release
b393100b-f0ed-44ff-a0a8-de6082aed9f6,aplikasi suka ngebug dengan sendirinya jadinya buat bingung buat perhitungan yang sebenarnya,1,2025-08-17,0,
8e4012f1-b2d7-4d97-9b1f-a076ec89f2ef,Best Apps,5,2025-08-16,0,
e1644ec2-3452-4db5-a154-ab9982a16cd0,Bagus...,5,2025-08-06,0,
587cd75d-7780-4464-8cec-1fc47b79e53f,mapnya ga jelas.... cuma tarik lurus gak ikutin jalan... dan kadang hilang sendiri... rutin 2.3km sekarang cuma tercatat 1.2 km...,2,2025-08-01,1,2025.07.03.00.arm64-v8a.release
8c2770f7-082b-437b-89c5-a30770f3bb03,"Tolong perbaiki fitur widget, tidak bisa di kostumisasi dibeberapa perangkat.",3,2025-07-31,4,2025.07.03.00.arm64-v8a.release
a638527b-e79d-431f-9281-2d63a28ff09d,apk mudah di gunakan dan bagus,5,2025-07-30,0,2025.07.03.00.arm64-v8a.release
43c33dce-5b68-41c3-91e4-18d1e496d99d,bagus,5,2025-07-25,0,2025.07.03.00.arm64-v8a.release
633c20dc-ce87-4c05-9d6a-1dd38da37e13,Ok,5,2025-07-20,0,2025.07.03.00.arm64-v8a.release
a0fa960c-9baf-46b8-9f6c-ed4a580c3060,sangat bermanfaat sekali,5,2025-07-17,0,
93a07d65-48b8-4786-9ff4-57b199f1d694,sdh tidak menampilkan jumlah langkah. rute tidak sama dengan sebenarnya,2,2025-07-16,0,2025.06.05.01.arm64-v8a.release
60a7aa59-e74f-4bab-b22e-b6588a41234b,belum dapet pengalaman apapun.. dicoba dlu baru nilai ulang,4,2025-07-16,0,2025.06.05.00.arm64-v8a.release
db91bc7c-8790-46c0-8b01-52d2a7b1c472,Sangat bagus dan bermanfaat dalam berolahraga. bisa terhubung ke dafit.,5,2025-07-15,16,2025.06.05.01.arm64-v8a.release
f39050ff-b723-476a-9a27-504b0367a796,ok,5,2025-07-15,0,2025.06.05.00.arm64-v8a.release
d06f018c-1ffa-4522-a125-2dc49e2a42c8,bad,1,2025-07-14,0,
8b580e5e-9baf-4a2b-bdaf-4fb06ac3b38d,sangat bermanfaat utk menghitung langkah,5,2025-07-07,0,2025.05.08.00.arm64-v8a.release
41930fb1-3b20-4353-a0cb-d253f373b716,"bagus, banyak membantu dalam meningkatkan kesehatan dan olahraga.",5,2025-07-04,9,2025.06.05.00.arm64-v8a.release
3af8087b-b0b8-4b4a-8797-f25e3beae809,bagus,5,2025-07-03,0,
21ec1034-df59-4414-9fbd-f0c6679f6e4a,bagus banget apk nya mantappp,5,2025-07-03,0,
942054bc-6199-4558-93df-b1f1c726a158,"saya edit ulasan google fit, sekarang lebih akurat, saya bersepedah sekitar 26-27km di google fit tercatat 26,54",5,2025-07-03,14,2025.06.05.00.arm64-v8a.release
288b360e-c3f2-49e1-bc60-6b78e0bb52ba,Seperti kardio,5,2025-07-02,0,2025.06.05.00.armeabi-v7a.release
533710b8-4edf-4cab-aba6-b5090947de78,"perhitungan langkahnya gak akurat, dicompare sama 2 aplikasi lain, fit yg paling jauh selisihnya.",1,2025-06-30,3,2025.06.05.00.arm64-v8a.release
7ff9f40d-c238-4e97-83f0-5fbe62660c89,"Untuk perhitungan langkah kaki kadang tidak akurat, dengan jarak dan jalan yang dilalui sama dan jalan tanpa jeda sering kali berbeda jumlah langkahnya. Semoga lekas diperbaiki.",3,2025-06-30,8,2025.06.05.00.armeabi-v7a.release
e03d15ca-24eb-478e-a877-d79b93512923,"aplikasi g guna... pertama download hitungan ny bener,pas d gunain seterus ny malah g bisa baca langkah kaki dan jarak...uninstal ajaaaa",1,2025-06-30,0,
4275c59d-d43d-491a-ba49-18d2d4676c72,harusnya bisa lebih akurat lagi... setelah di liat sekali penghitungan berhenti padahal kita masih 30menit lebih berjalan...,3,2025-06-26,1,2025.05.08.00.arm64-v8a.release
ddea51fb-d268-48a3-b107-77d1ef003817,"sering crash, tolong ditingkatkan",2,2025-06-24,0,2025.06.05.00.arm64-v8a.release
e2219d95-337a-41b7-8317-43a0366fa805,mantap,5,2025-06-23,0,2025.05.08.00.arm64-v8a.release
9d20a39f-7691-4881-990e-5fe543510574,👍💪💪💪💪,5,2025-06-18,0,
4ca41974-36c1-456a-af80-bac4e70c29cb,sangat membantu!,5,2025-06-13,0,2025.05.08.00.arm64-v8a.release
ebfbae46-a6b8-48ae-abe7-dc8bca281db3,baguuuus,5,2025-06-08,0,2025.05.08.00.arm64-v8a.release
371767b7-c948-421a-af9b-310a7add7feb,banyak bug,1,2025-06-07,0,2025.05.08.00.armeabi-v7a.release
1da54523-e83b-4be2-849b-dbcc4a00edef,coba deh,5,2025-06-04,0,
f3028636-266d-4ffd-a7d2-b54bebf35c3c,ga akurat,1,2025-06-02,0,2025.05.08.00.arm64-v8a.release
5d749115-915b-491b-a090-02f3df5210c0,"Saya naik sepeda 2 x 12 km pulang pergi, cuma dicatat 0.2 km 🤣",1,2025-06-01,0,
f0453a14-b3bb-4b70-99e8-ea65d64280f9,app nya kadang² gak ngasi informasi langkah sama kardionya,3,2025-05-29,0,2025.05.08.00.arm64-v8a.release
b74f7af3-e8b7-44a3-b5b7-d58c76b2d2ed,baik,5,2025-05-27,0,2025.02.13.00.arm64-v8a.release
ce6afa4d-2834-4e91-a2e5-be0ca3340595,"kadang ketika sedang dipergunakan tiba2 'hang' dgn sendirinya dan pantau olahraganya beralih ke kegiatan lain, contoh dari bersepeda menjadi jalan kaki dgn posisi stop alias tidak berjalan. Kemudian jika bersepeda kadang tidak terdeteksi berapa jarak yg sudah ditempuh. Padahal sudah di setting pemberitahuan setiap kilometernya. Dan kadang OFF dengan sendirinya. Mohon diperbaiki.",4,2025-05-24,47,2025.02.13.00.arm64-v8a.release
83733cc9-31c7-49a0-a330-5dfdccf0ccd6,Udah nyobain 3 minggu tapi gak akurat masa aku jalan 2 jam cuma dapat 1.000 langkah doang?,1,2025-05-22,0,
d62731d2-2b9d-467c-9671-ec6e7856184b,ga akurat.,1,2025-05-21,0,2025.02.13.00.arm64-v8a.release
202fff41-2c0d-4c2c-a2fe-9f9e1f143bfd,okey,5,2025-05-20,0,2025.02.13.01.arm64-v8a.release
72331b96-3131-4d99-8a10-7ce75dba867f,berguna sekali,5,2025-05-18,0,2025.02.13.00.arm64-v8a.release
900b4796-e58b-4528-8556-54e9b9523f55,notifikasi pantau olahraga sering hilang dan harus mengulang dari awal,1,2025-05-12,0,2.88.1.arm64-v8a.release
625c1627-ab97-4a28-9dea-39e6ee0ad1f9,semoga bermanfaat,5,2025-05-09,0,2025.02.13.00.arm64-v8a.release
f8934bb7-060f-4105-a10c-108fde12a0a1,"good,👍",5,2025-05-06,0,
1487197e-99cb-465b-a6e5-e8946be9aebf,good,5,2025-05-05,0,2025.02.13.00.arm64-v8a.release
0cdb72ce-0632-441b-a021-ec9f7177bb3e,sangat berguna🤭,5,2025-05-04,0,2025.02.13.00.arm64-v8a.release
6efb7cf2-5f49-4a95-be50-68086ecfad2e,"Sudah 2 bulan menggunakan aplikasi ini, sungguh membantu. hemat 600 ribu buat beli smartwatch",5,2025-05-04,0,
1151f442-050a-4295-9936-232e41389174,sekarang gak bisa di hubungkan ke aplikasi latihan,2,2025-04-27,1,2025.02.13.00.arm64-v8a.release
b2367f3b-d683-4449-895c-da19e3191420,Bagus,4,2025-04-24,0,2025.02.13.00.arm64-v8a.release
74c6fd1f-0d0c-4115-bd7e-5f1ce7729fc6,Baru coba,5,2025-04-20,0,
2e666059-a3d1-496b-8c6a-fa7d8918beb5,payah login sekarang padahal jaringan bagus..,2,2025-04-18,0,2025.02.13.00.arm64-v8a.release
3f94c8a0-82e0-42e2-9f48-3832ac65726a,"penghitung langkah gak akurat, dikira gw slenderman, udh jauh jauh, langkah cuma secuil",1,2025-04-15,0,2025.02.13.00.arm64-v8a.release
5a6b5898-697f-4b7a-a80c-1af4f40f0521,sangat membantu untuk mengetahuidan menjaga kebugaran.,5,2025-04-10,0,
63d3993a-f6ea-4d75-9264-f852cd283972,ok,5,2025-04-08,0,2025.02.13.00.arm64-v8a.release
ecb7b35a-497b-4844-bdff-3255e312caca,Sangat membantu dalam perencanaan target dan evaluasi hasil selama berolahraga sehari-hari.,4,2025-04-06,4,2025.02.13.00.arm64-v8a.release
3a25e8b7-5a69-49ba-8c94-12e477a88122,"tolong perbaiki aplikasinya! pengukur jarak nya sangat tidak akurat, saya sudah berlari 1km tapi digoogle fit hanya terbaca 700meter saja, kacau banget, segara diperbaiki! please fix the app! the distance meter is very inaccurate, I've run 1km but google fit only reads 700 meters, it's really chaotic, fix it immediately!",1,2025-04-02,0,2025.02.13.00.armeabi-v7a.release
fe3521f5-2723-4a30-9676-8743475771d0,mantap,5,2025-04-02,0,2025.02.13.00.arm64-v8a.release
e9c5d4a2-1e38-4539-a0d3-a1d049e44957,inovatif,5,2025-03-28,0,2025.02.13.00.arm64-v8a.release
d49b87d7-5658-4dc4-b7c4-22a9dde12cdd,Sangat membantu untuk hidup lebih sehat dan,5,2025-03-27,0,2025.02.13.00.arm64-v8a.release
213429c7-a1ba-487d-be17-4910476ff83f,bagus,5,2025-03-20,0,
f664f0d3-6a2b-4f5b-bb76-f34252a3682f,sangat bermanfaat,5,2025-03-19,0,2025.02.13.00.arm64-v8a.release
f27103ed-572e-4a0e-90c9-f94e1bc42755,Semoga bermanfaat bagi semua orang,5,2025-03-18,0,2025.02.13.00.arm64-v8a.release
12352c18-ea12-4ab5-81a6-06646b106753,Awesome,5,2025-03-12,0,2025.02.13.00.arm64-v8a.release
c7de9b74-2e04-46e4-9135-e56289e6f5a8,Sangat bermanfaat & membantu untuk mengontrol tingkat kebugaran.,5,2025-03-11,11,2025.02.13.00.arm64-v8a.release
c45653a1-1861-403f-9673-857be8ab8e95,Keren...,5,2025-03-05,0,
c9c525a2-370a-40d2-85e5-e4d6cc39e24a,"jarak tidak terbaca, cuma ngasih waktu doang, jelek",1,2025-03-03,0,
ad420442-cf05-4390-a2e5-dbdb609fccdc,Sangat bagus,5,2025-02-26,0,2025.01.16.00.arm64-v8a.release
d8a5a24a-dbb7-41ca-983d-e091508c87e1,Nice,5,2025-02-25,0,2025.01.16.00.arm64-v8a.release
e889e38a-3bc3-419e-a6a5-a41f4d494541,I hope there is an improvement in the sensor so that it is more accurate when someone is walking with their smartphone. Thank you,3,2025-02-24,0,
a8edd186-4d47-4018-aa8d-979d33f8714a,Gmn cara hubungkan ke hwawei smartband?,3,2025-02-21,0,2025.01.16.00.arm64-v8a.release
553a5f2d-82ae-439c-a542-d728c3e49355,Berguna sekali,5,2025-02-19,0,2025.01.16.00.arm64-v8a.release
5b0d6f38-1250-40ff-b40e-d378dd63ab0b,Good,4,2025-02-16,0,2025.01.16.00.arm64-v8a.release
4cf4da06-7deb-44f7-84ed-4d951183b752,Support all ❤️,5,2025-02-15,0,2025.01.16.00.arm64-v8a.release
1a0f27cb-eb61-4601-89d0-a4c1a31d4d97,"gak akurat! saya naik angkot aja di hitung, saya ngayunin tangan juga dihitung padahal itu posisinya lagi diem",2,2025-02-07,6,2025.01.16.00.arm64-v8a.release
445d362b-8ddc-4c5d-8919-7934637509a6,Kadamg ada harinyang langkahnya 0. Tidak menghitung scr update,3,2025-01-28,0,2024.11.21.00.arm64-v8a.release
ec3e32de-9aa6-4be4-92eb-a450c6c8f429,mulai error,3,2025-01-27,0,2024.11.21.00.arm64-v8a.release
bf56cd72-4829-4591-90df-e77cecf3b104,Ok,5,2025-01-24,0,
69f46ee2-8c2f-405e-852b-80bb2212091d,Sangat membantu untuk mendapatkan kebugaran,5,2025-01-11,0,2024.11.21.00.arm64-v8a.release
45efd258-54ef-4786-b9bc-af6c6abbcc9b,ok,5,2025-01-05,0,2024.11.21.00.arm64-v8a.release
006f4093-4e91-48fa-b9bb-2bd517d82f05,"Menjadi motivasi dalam kebugaran, apakah bisa dikembangkan tertaut langkah dengan garmin connect, bila bisa saya tambah ke 5",4,2025-01-04,16,2024.11.21.00.arm64-v8a.release
df55a7ac-f6aa-4959-bfae-ba05e4d619fa,Bagus untuk memantau aktivitas jogging,5,2024-12-29,0,2024.11.21.00.arm64-v8a.release
b5ee92e2-9b16-4c1b-8027-70c020324d1d,suka sekali,5,2024-12-27,0,2024.11.21.00.arm64-v8a.release
7cad07d1-6698-4690-9969-a3c7531adcdd,insya Allah memungkinkan hal yang mustahil tapi terkabulkan.. seperti yang saya harapkan Dan saya banggakan agar akun yang tidak tertaut lagi ke email saya mudah-mudahan aplikasi ini dapat membantu saya mencari solusi yang terbaik terima kasih Google,5,2024-12-26,17,2024.11.21.00.arm64-v8a.release
20ae0d73-181e-4548-9830-b98357c986df,Luar biasa komplit,5,2024-12-22,0,2024.11.21.00.arm64-v8a.release
75185a6d-749c-4435-912a-b62632d34a65,Ok,5,2024-12-11,0,2024.11.21.00.arm64-v8a.release
71072a3f-dac2-44f6-9051-8b387b10af6d,Alat ini bagus sebagai pendeteksi gerak untuk kebugaran tubuh sangat membantu top deh,5,2024-12-08,6,2024.11.21.00.arm64-v8a.release
2f49e0a2-1e0e-4592-a956-f18992cfbc7f,Keren dan mantap,5,2024-12-05,0,2024.10.24.00.arm64-v8a.release
c5e59ba5-43b9-442d-af34-3ca522d68235,☕️Tjakeep🫦🏳️‍🌈,5,2024-12-04,0,2024.10.24.00.arm64-v8a.release
355e5050-19b4-4f17-bf26-f63c1d53d544,Kami coba kasih 3 Bintang,3,2024-12-02,0,2024.10.24.00.arm64-v8a.release
619ee7a7-94cb-414a-b62a-569ed8a7797c,Good app,5,2024-11-29,0,2024.10.24.00.arm64-v8a.release
6785f178-ca91-4c56-a882-063a89578fa6,"Menyenangkan bisa sehat karena ditemani Fit saat olah raga, menjadi motivasi yg hebat utk bisa mencapai target kardio yg sdh ditetapkan agar tetap sehat dan bahagia selamanya.....trmksh Fit...👍❤️",5,2024-11-27,18,2024.10.24.00.arm64-v8a.release
01629e9e-7c6a-41b0-afb7-386383abd225,Saya sudah menggunakan aplikasi dan sangat bermanfaat untuk memantau dan menyimpan informasi saat aktivitas olahraga atau kebugaran secara berkala 👍👍👍,5,2024-11-24,0,2024.10.24.00.arm64-v8a.release
604ed4d5-31f1-45d2-840c-e2013778750e,The app is not optimal. Loses to apple fitness app. While riding a motorbike it still says walking on google fit,3,2024-11-21,0,2024.10.24.00.arm64-v8a.release
b2c201e0-48f4-4451-895e-164d8b97714e,Sangat simpel digunakan dan bermaafan banget buat kita2 yg program if. Keren 👍,5,2024-11-19,0,2024.10.24.00.arm64-v8a.release
27178673-25b8-4845-a360-80b75515306d,ok,5,2024-11-17,0,
747babc5-7929-4d14-aafe-b64e6eb5bf5e,Bagus dan berguna,5,2024-11-15,0,2024.09.26.02.arm64-v8a.release
e7740840-a33a-481e-8fad-3f84121f4281,Alhamdulillah membantu memantau Olahraga dan membuat semangat mencapai target,5,2024-11-14,0,2024.09.26.02.arm64-v8a.release
aa652526-6024-436f-a40b-82c35c76aecd,"Detil lengkap untuk jenis olahraga yang dibutuhkan, akurat",5,2024-11-13,0,2024.09.26.02.arm64-v8a.release
5e8ba248-b530-476e-a0c5-c2a7a6b46921,Luar biasa sekali,4,2024-11-12,0,2024.09.26.02.arm64-v8a.release
8da7a7f2-778c-4e44-be07-195a63f7eae9,Saya percaya aplikasi ini dan ini sangat penting bagi saya,5,2024-11-11,0,2024.09.26.02.arm64-v8a.release
2767efd4-ef50-45e0-a658-0e2d68d35430,bermangfaat,5,2024-11-09,0,2024.09.26.02.armeabi-v7a.release
135a2c5d-a047-4ab8-a661-0c734d67fb77,👍,5,2024-11-06,0,2024.09.26.02.arm64-v8a.release
43f053df-0146-4ca8-9be9-07739f8eff45,Mantap 👍,4,2024-11-05,0,2024.09.26.02.arm64-v8a.release
baf03bdf-df78-43c5-a191-a77776870e35,"Eror, ga bisa ngisi record langkah secara otomatis harus disentri manual",1,2024-11-03,1,
3fb32b14-e997-4788-ae5a-32c2fc236928,"Terukur aktivitas menjadikan target tetap bugar, Insya Allah",5,2024-11-02,0,2024.09.26.02.arm64-v8a.release
af1c13b7-790e-46f2-8125-5ba7a8e97a69,Kelas 7 G donlot yaa,1,2024-11-02,0,2024.09.26.02.armeabi-v7a.release
afb9f5cc-e923-4342-8a23-0e6c3e51b238,"Sering tidak akurat, mohon pihak developer segera memperbaiki bug nya",2,2024-11-02,0,2024.09.26.02.arm64-v8a.release
c90a9391-2549-4799-9a46-70e5ec767336,"Sangat membantu untuk menentukan kalori dan defisit kalori, semoga bisa sehat selalu di masa tua, semoga bisa konsisten olahraga dan konsisten mengatur pola makan sehat, dalam kehidupan sehari-hari, jauhkan dari makanan yang berlemat tinggi, dan banyak makan buah dan sayuran, tetap menjaga pola makan sehat dengan menu gizi seimbang, sesuai yang dibutuhkan tubuh kita masing-masing, tetap semangat olahraga rutin minimal setiap akhir pekan selalu menyempatkan untuk ikut berolahraga, menjaga makanan",5,2024-10-31,22,2024.09.26.02.arm64-v8a.release
1c2e538f-21f9-41bd-a325-b8319d952323,semangat,5,2024-10-30,0,2024.09.26.02.arm64-v8a.release
26f2b874-6a11-4fcb-aaca-e6aa3f13159a,Ok google,5,2024-10-29,0,2024.04.12.00.arm64-v8a.release
3f06d279-a16d-46f9-a861-2d94fa6b8607,Mantap,5,2024-10-28,0,2024.09.26.02.arm64-v8a.release
ed18ba77-aa17-4940-b7e4-478b46532bf3,Sangat membantu,5,2024-10-26,0,2024.08.02.00.arm64-v8a.release
b8138a28-c426-415e-91a9-2ae6d5c9f300,Sangat membantu menjaga kesehatan lansia dengan memberi nilai atau skor aktivitas mingguan yang dibutuhkan untuk tetap menjaga kesehatan.,5,2024-10-23,1,2024.09.26.02.arm64-v8a.release
0d5f5eb7-655c-418e-a5c4-9ac0d29326aa,Sangat Berguna,5,2024-10-22,0,2024.09.26.02.arm64-v8a.release
0db45a60-865e-4686-a11b-c3f574dcb08d,Bagus untuk kesehatan,5,2024-10-22,0,2024.09.26.02.arm64-v8a.release
6f9ebf26-5f58-44b9-a826-a93dd153c29d,Data fit sering terhapus dengan sendirinya. Tiba tiba jadi 0 semua Menjengkelkan siih ini.,1,2024-10-15,0,
00da2d17-eaf3-44a1-bd15-b3287c14ad87,"Aplikasi kesehatan gratis bawaan google yang cukup lengkap dan auto detect, bagusnya lagi ada poin kardio, sangat rekomendasi terutama bagi yang belum menggunakan smart watch, cukup instal ini di HP👍🏻👍🏻👍🏻",5,2024-10-15,41,2024.09.26.02.arm64-v8a.release
5afa01f8-b922-4c76-9085-5b8055201090,mantap setelah 3 tahun pkai aplikasi ini,5,2024-10-15,0,2024.09.26.02.arm64-v8a.release
9da1dd6d-624c-4752-aeb8-d32f548c6ace,Ok,5,2024-10-11,0,
69c62fcf-b2c9-4aff-b5e9-c09ce421ae9f,Good Job.,5,2024-10-11,0,2024.09.26.02.arm64-v8a.release
7f945d1c-ea2a-49b7-bc9c-50793a6f188f,Bagus.. Free,5,2024-10-09,0,2024.08.29.00.arm64-v8a.release
5da9df04-c6d4-4594-bb82-2cd3f861459b,"gak paham cara pake aplikasinya , bisa tolong jelaskan bagai mana cara menggunakan nya ?",4,2024-10-09,0,2024.08.29.00.arm64-v8a.release
5124c658-6e90-4c46-82bf-7ff88701a670,Aplikasi bagus 👍😎,5,2024-10-08,0,2024.08.29.00.arm64-v8a.release
f7298a3d-afdc-44cf-8a29-a77c0269b9cf,"Masa sudah tercatat 3000 langkah bisa balik lagi ke 2000 langkah, parah banget",1,2024-10-06,1,
0b5f5a5e-2a13-4248-9d93-55c74213c9d9,Top banget deh,5,2024-10-05,0,2024.08.29.00.arm64-v8a.release
