reviewId,content,score,at,thumbsUpCount,appVersion
048cbe36-986d-4866-acc5-dc7b1c1cf0fe,baik,5,2026-01-16,0,3.17.3
936b1c47-a608-4a86-a440-542520050477,"memuaskan bagi trader, minta agar bisa Desktop Mode View di Tablet [Jum'at 16.01.2026]",5,2026-01-16,0,
2f27f7d2-66e8-424a-831d-42c5511e0422,"Perbagus lagi, kasih fitur apa gitu yang enak buat analisa atau melihat pergerakan market seperti apk sebelah",4,2026-01-16,0,3.17.3
004e3336-8176-49a4-a610-3e671e9a04d9,"apalikasi berjalan lancar, sempat ada kendala 2 hari pas opening market tapi cepat direspon oleh pengwmbang dan sekarang sudah baik. semoga keamanan tetap terus dijaga",4,2026-01-16,15,3.17.3
a14915b5-a66b-4f91-ab98-ca6971deb70a,"saya bersyukur bisa investasi di stokbit,,menu mudah di pahami,,pesan IPO gampang,,Tingkatkan lagi pengamanan akun,,agar tidak di retas Heker,,the best stokbit",3,2026-01-16,0,
13ddb597-3ede-4cff-bdfa-03e0549daac1,aplikasi yang mantap,5,2026-01-16,0,3.17.3
9de6c3c8-4d2d-4157-a60d-b3a17e835bba,sudah 8 hari belum di verifikasi ngga dikasih tau masalahnya apa,1,2026-01-16,0,3.17.3
5a7bbb48-1f5c-4509-9e28-7683ff900b88,"mohon kepada pihak stockbit untuk tema gelap dan terang bisa di sesuaikan mengikuti tema di sistem hp ya , tolong ....",4,2026-01-16,0,3.17.3
3df2bfa2-5fcd-4673-bfb1-bc915e70d355,"verifikasi gk jelas,lama banget !!! sudah mau 1minggu belum terverifikasi,katanya 3hari tapi kenyataan tidak jelas(molor).",1,2026-01-16,0,3.17.3
647933dd-c468-420b-8d2d-0fa74b81c588,verifikasi lama 5 hari lebih hampir 1 minggu,3,2026-01-16,0,3.17.3
7f9890ec-59e1-4b9d-b1be-49e6d91c2fd3,"sekuritas ini menurut saya bagus banget, fitur-fitur komplit dan layanan nya bagus dan aman",5,2026-01-16,0,3.17.3
b4a81111-5266-4eac-856a-4baba4a767b9,dari kemarin daftar akun sampai sekarang belum selesai payahhh,2,2026-01-16,0,3.17.3
7ae5b77a-2dac-4064-bda7-e280f6c4dce7,Urusan pengkinian data aja lama prosesnya. Kalau dirimu bermasalah sama CS prosesnya bakal lama. di hari2 tertentu bisa ga di jawab ama CSnya. Hati2 aja yg main invest ke sini.,1,2026-01-16,0,
1f7c9096-775a-46d2-8c8d-0efbec361c1f,registrasi tidak ribet dan apk gampang di gunakan,5,2026-01-16,0,3.17.3
8d80d770-bb4a-488b-a01a-14bebc2ee81a,"Aplikasi cukup ok utk mendukung aktivitas investasi, lanjutkan dg service yg lbh baik lagi",5,2026-01-16,0,3.17.3
850089a8-e19a-40ce-b490-3635e8b8e1a1,"min bisakah saya minta minta tolong verifikasi akun saya langsung ditolak dulu karena saya salah mengirimkan foto :), terimakasih",4,2026-01-16,0,3.17.3
fd0352ca-8238-4500-9ff5-77d403e6659d,"fiturnya lengkap, yg aku suka ada sistim trailing stop nya",5,2026-01-16,0,3.17.3
ffe75608-f177-412c-bec2-517d7d31aff6,saya udah daftar tapi gak bisa login karna username sama password salah padahal aku ketik bener semua,2,2026-01-16,0,3.17.3
c4f6e8ca-1a5c-4977-9a63-890651020216,Verifikasi nya emang lama banget ya? sudah hampir seminggu masih belum ada update,5,2026-01-15,0,3.17.3
efe21c0c-6b61-4a2b-a1a7-90fcbcd7af78,Tambah markep crypto spot dongg,5,2026-01-15,0,3.17.3
780de3bb-47a4-4288-8e87-bd0c8c87d4c5,"Aplikasi Cepat dan Mudah, cuman klo udah running trading biasa agak lambat. mungkin perlu dioptimasi lagi aplikasinya",5,2026-01-15,0,3.17.3
0541c85f-bf7f-4afa-b3cb-cf1e776c1439,saran saya beri sandi ketika masuk ke aplikasi biar lebih aman tambahin kayak bank tuh.,4,2026-01-15,0,3.17.3
182bf516-289c-4f08-bef4-a7f11dd2db0e,"sudah lebih dari 3 hari tapi dana dari penjualan saham saya belum juga masuk ke rdn, maksud apa ya? walaupun kecil jumlahnya itu juga uang, dan saya belum bisa withdraw",1,2026-01-15,0,3.17.3
67bf4f8a-d96e-4f06-8d0f-7f4d02210ce0,ko agak beda sedikit ya tampilan dalam aplikasi nya di hp gue kenapa nih ya min,3,2026-01-15,0,3.15.4
30ebe037-e3b5-4c49-81a3-b8440d22a36d,"udah di diemin 3 hari kerja masih gk bisa di tarik sip dah,udah chat csnya malah kaga di bales Leb seleb",1,2026-01-15,0,3.17.3
38e96713-eed5-4e01-83c1-0a391da30456,gimana sih gua mau masuk terus verifikasi ke 2 yah susah terus ga muncul terus notifikasiyah katayah suruh ijinkan tapi ga muncul terus notifikasi ijinkanyah di suruh di screenshot tapi ada tulisan tidak bisa karena kebijakan keamanan why aneh,2,2026-01-15,0,3.17.3
3ba1e37a-0359-446b-bc13-d49dd3667466,"baru download di tanggal 7 Januari 2026, aplikasinya bagus bgt, fiturnya lengkap bisa dapat banyak informasi juga",5,2026-01-15,0,
4788d214-cd07-410a-a0e2-eb8289817a13,sangat puas pakai stockbit,5,2026-01-15,0,3.17.3
f829a8f4-f07e-406c-8652-4fa998c1bb33,sudah daftar dan sewaktu login tak bisa ..bolak balik user dan password salah ..kecewa baru mau pertama pakai ...,5,2026-01-15,0,3.17.3
a88bf1d6-a37d-408a-bfcc-23fa03cd4df3,mantap. saya sangat senang,5,2026-01-15,0,3.17.3
41ce08d0-a362-4ad7-86b1-bb717471cc6d,ngehubungin cs udah kayak ngehubungin batu no respon,1,2026-01-15,0,3.17.3
8f2f8280-7d1c-424b-b9f6-734637a51885,nga bisa daftar pakai akun Google tolong di fix,1,2026-01-15,0,3.17.3
9304f1a2-897f-458b-b255-d536544e309f,"sangat bermanfaat, trimakasih stockbit..",5,2026-01-15,0,3.17.3
75132a18-7577-4ca1-9fd1-cb47b575464e,Verifikasi rekening sangat lama katanya 3 hari ini lebih dan sangat lama tidak rekomendasi.,1,2026-01-15,0,3.17.3
adbbf2c7-4ea6-4250-b97c-102d175c12b3,"sengaja saya kasih bintang 5 supaya langsung di baca... tolong dong buat tim stockbit withdrawnya jangan lambat, masa top up langsung masuk akun kalau mau narik butuh beberapa hari, belum dari sahamnya ke akun perlu 3 hari, belum kena hari libur. mohon diperbaiki lagi sistem nya, sebenarnya yang lainnya sudah bagus. Terimakasih",5,2026-01-15,0,3.17.3
223e2b7b-d14e-49de-a589-c1b79c389d92,"setiap hari jam market sesi 1 selalu muncul notifikasi pergerakan broker asing baik itu NET BUY ataupun NET SELL, rasanya Kalau tidak ada transaksi dari broker lokal rasanya tidak menarik. dimohon untuk bisa menampilkan pergerakan NET BUY dan NET SELL broker lokal. terima kasih",3,2026-01-15,43,3.17.3
90b3d9eb-18c8-4f3e-a912-2410e9f1b26e,registrasinya lama banget udah 3 hari masi proses,1,2026-01-15,0,3.17.3
663d6007-ad45-4c11-93d4-a7da1da8dacb,saya rasa ini aplikasi terbaik dalam jual beli saham dan memantaunya,5,2026-01-15,0,3.17.3
2f729167-ad28-459b-a09f-54b5ec25e29d,"buat rekening saham ngelag trus, katanya penuh kuotanya, suruh tunggu 5 hari kerja, sudah 5 hari kerja tetap ga bisa juga, padahal saya sudah punya akun bank jago",4,2026-01-15,2,3.17.3
3e44c26c-feaa-4822-9764-6649d200af75,saya nilai untuk Versi App Desktop Window . setelah Update pada Chartbit - Indicators pada Value 20 tidak bisa lagi update otomatis lagi . harus manual Reftres halaman baru bisa terupdate Value 20 nya,1,2026-01-15,0,3.17.3
67cd90e0-ea37-4955-874e-4fe0bd3156e0,"Aplikasinya bagus, mudah dimengerti. tapi tolonglah untuk bisa langsung withdraw jadi ga perlu tunggu 3 hari. seperti aplikasi lampu Aladin. jadi lebih enak masuk dan keluarnya uang. pas dibutuhkan jadi bisa langsung cair.",5,2026-01-15,0,3.17.3
93db0c1f-32cc-4ca4-9ffb-3dbeddb5f826,tolong perbaiki stockbit virtual nya dong suka ngebug dana stockbit virtual saya hilang sebesar 220juta,1,2026-01-15,0,3.17.3
4cf09f5f-c2bd-415b-9756-99d98d6f1790,prosesnya sangat lama dalam hal apapun,1,2026-01-15,0,
94d8d62e-45e9-4dd2-bdda-53e45675c892,UI UX best,5,2026-01-15,0,3.17.3
05a1b966-a1af-4dec-b4ab-319dc5a3b8b2,cara ikut RUPS di suatu emiten gimana min?,5,2026-01-15,0,
dffaf677-362a-4bf7-8612-51428a801304,membantu untuk pemula,5,2026-01-15,0,3.16.2
dc8aa2c8-695f-4a25-be08-cb9128882db1,"mau daftar aja di persulit , csnyah dihubungin gak dibales",1,2026-01-14,0,
bf463433-c683-4398-a377-5876d17dfe42,Top,5,2026-01-14,0,
89e30ef5-36d1-448f-ba27-4b0b4f40e7db,"saya sudah daftar, tapi ketika login kok salah mulu, padahal sudah betul input email dan password nya.",1,2026-01-14,0,3.17.3
296148d2-9d2c-4545-afdf-253b8ed39b4a,verifikasinya lama bengett kak saya sudah nunggu lama ini ... jangan buat orang yang mau investasi jadi menurun ... mohon untuk segera di atasi .. terima kasih🙏😔,3,2026-01-14,0,
f2c45b9c-b592-44d0-93e0-5e6b90be1a7b,Stockbit sangat bersahabat bermanfaat dan mudah di mengerti untuk pemula 👌👍👍👍,5,2026-01-14,0,3.17.3
626f60f5-729b-4335-ae10-aa05e630114a,dengan stocbit saya bisa tau bursa saham ihsg,5,2026-01-14,0,3.17.3
119eceb5-61da-4db5-8f96-75c5f317f75e,wahh lama bener verifikasi nya... gak ada notif kesalahan pengisian atau apapun... intinya lama dan gak ada pemberitahuan apapun parah,2,2026-01-14,0,3.17.3
30032004-3de2-434e-ae3b-5c16836cf080,"sedikit kecewa sama apk ini saya pakai stop loss nya, tapi tidak berfungsi stop loss nya. tolong di perbaiki.",4,2026-01-14,0,
dd14f429-3a92-4606-977a-a108bf538c6b,kok gak bisa tulis di stream ya padahal udah terverivikasi udah ada portofolio juga,5,2026-01-14,0,3.17.3
1add8ec8-365b-435f-9ae9-37697b1470b4,verikasi lama benar sudah 2bulan..,3,2026-01-14,0,3.17.3
473ea424-daf7-4c3f-9cf4-3616ced6e84f,"aplikasi yang begitu menarik, dan aman untuk menyimpan uang saham kita, good🤩🤩😍",5,2026-01-14,0,3.17.3
09190282-899c-449e-a0ef-ea23a496967f,"verifikasi lama,,,punyaku udah seminggu blum selesai padahal di catatan cuma 3 hari kerja,,,,ayo dong stockbit bantuin",5,2026-01-14,0,3.17.3
bbf2f6bb-ab03-4c33-be6b-36aef66dd577,sangat membantu,5,2026-01-14,0,3.17.3
4ac94c7b-5789-4e8c-be91-c3aaabcdf8e5,daftarnya terlalu lama lebih dari 3 hari dan gk ada keterangan apa apa,1,2026-01-14,0,
dae75a2e-2c63-46f0-a990-bfb3b554e7d4,"Alhamdulillah lancar, intinya jos markojos.",5,2026-01-14,0,3.17.3
22449139-78c3-4ac3-bdf7-08af566b4b0b,maksih min responsif 😅,5,2026-01-14,0,3.17.3
4ff2e2d5-0146-41cf-90bb-39fb478f335a,"kl mau buat porto baru, jgn minimal 100 juta lah, kurangin. terus diakhir pendapatan harusnya biaya materai langsung dikurangi aja, ini masih tercantum pdhl belum dipotong materai.",4,2026-01-14,0,3.17.3
099dbc07-d4d2-4d67-9452-eecfab1136dd,good,5,2026-01-14,0,3.17.3
c12d7091-63fd-453d-8b47-fb6072019db4,"byk masalah yg tdk bisa di atasi..apalagi hanya mengandalkan chat dgn AI..CS yg sangat buruk dari stockbit... problem yg blm di atasi : 1. saldo tdk msuk ke trading balance setelah cancel order dgn metode Limit If Touched 2. Inet-R beli dan tebus tp jg blm masuk porto dan ini sudah 3 harian lo.. 3. akun ku di mute krena di anggap spam ,sudah mengajukan pernyataan lewat email jg tdk ada tanggapan dari pihak stockbit..",1,2026-01-14,0,3.17.3
35cc2ea2-537d-4e69-a003-c350657e27df,"aplikasi error trs, tiba2 keluar sendiri dan gak bisa login, chat gak ada solusi",1,2026-01-14,0,3.17.3
18859273-0758-4c8a-a88d-7b41ba9eecca,buka trading view chat sering gk bisa,2,2026-01-14,0,3.17.3
5d6079ef-7477-437f-8ab9-8466a3272112,the best,5,2026-01-14,0,3.17.3
bcc02a9e-c8e8-4589-bada-f8ae24a38167,lambat betul verifikasi nya udh mau semingguan,1,2026-01-14,0,3.17.3
a3f54d7c-ae1a-41c0-a564-1f901ce58474,sudah hampir 1 minggu belum ada verifikasi,1,2026-01-14,0,3.17.3
7f3a2685-8c3f-4c27-b24e-507aa039933a,verifikasi lama bgt woyy,1,2026-01-14,0,3.17.3
2d7bdaf2-5dad-45f7-81c9-1c88b7863a87,baru mau mulai,5,2026-01-13,0,3.17.3
d76dbd23-2312-40b3-b574-c8ba64721a3a,lama banget sih masuk ke saldo nya masa harus nunggu 3hari bursa dan jatuh tempo nya lama banget butuh 3 hati kerja. saran saya kalau bisa 1 hari kerja aja,1,2026-01-13,0,3.17.3
386cd70e-2927-4c3e-9fe9-451a25cb8174,"tunggu verifikasi dari Sekuritas, KSEI, Dan Bank RDN Sudah Seminggu Lebih Gk Di Verifikasikannya",2,2026-01-13,0,3.17.3
14d85a75-89e1-4b30-bae8-db149d027ef2,"sudah 1 minggu lebih akun belum ter verifikasi, sudah coba hubungi CS verifikasi lebih dari 5 hari sampai sekarang belum terverifikasi.",1,2026-01-13,0,
62cfd427-ccb5-4bf5-a751-3bf24e28b888,aplikasi mudah dimengerti walaupun sering loss🤣🤣🤣,5,2026-01-13,0,
501efc7d-b75f-41d8-a881-d2e1d80b5fa9,"Emang fitur"" dan tampilan Stockbit paling mudah dan simple sihh, kendala hanya saja suka MT",5,2026-01-13,0,
b803df29-9516-4ed4-8032-5ac50c2551cf,"nunggu kode verifikasi kaya nunggu apa aja, ga ada dapat proses lama banget ga bisa login juga",1,2026-01-13,0,3.17.3
ce7a0449-fa45-408c-aa0b-75fb78e34e44,sip mantab,5,2026-01-13,0,3.16.1
809eeeec-6223-4b29-9484-76434065129c,"di keterangan verifikasi membutuhkan 3 hari kerja, kok belum selesai selesai ? kasih bintang satu dulu, sudah dibalas, kasih bintang lagi ***",3,2026-01-13,0,3.17.3
7a1e093f-1e2a-4a3c-a942-e39ce6f6fc30,"ribet,respon cs lama perbaiki data perbaiki data udah di benerin nama di jago nya tetep ga bisa,yg di notif perbaiki nama dan email tapi yg bisa diubah cuma sata pekerjaaan",1,2026-01-13,0,3.17.3
7c220c57-2765-4123-980c-44dd6d4ed93c,"saya sangat menyangi aplikasi sebagus ini ada kendala, seperti saya masih pelajar tapi pekerjaan tidak apa pilihan(pljar/tidak bekerja)mengapa tidak di berikan opsi Masi (pelajar/tidak bekerja)saya sangat menyayangi pihak yang bersangkutan. karna tidak menyediakan opsi tersebut,kami sebagai pelajar' yang sangat berkembang/mencoba terobosan sangat ragu untuk memelih salah satu pekerjaan karna salah pilih saja bisa berakibat fatal pada akun.mohon di dengar kritik saya🙏🏽",1,2026-01-13,0,
251c3ba7-bc04-42f8-a67a-bca2d232e5e7,"Verifikasi lama, cs nya cuma bot",1,2026-01-13,0,3.17.3
e25ea38a-f6c4-48d6-80f9-e54587b32840,sangat membantu sekali👍,5,2026-01-13,0,3.17.3
f533e658-b4ac-456e-9ae1-61727b656a93,"Baguss aplikasi stockbit membuat saya memahami saham dengan mudah mulai dari order ipo, analisis saham, serta proses deposit dan withdraw cepat, terbaik!",5,2026-01-13,0,3.17.3
247aa1e7-08cc-4143-8ea9-ed286ebafff9,"KEREN, CUAN, JOSS...!!!",5,2026-01-13,0,3.17.3
c0bed4bf-077e-4ff8-b5c9-09c204732507,ok ok,5,2026-01-13,0,3.17.3
499d210e-8c88-4abd-9a48-b943afcc2a0f,"ada fitur' yang membantu sekali,terutama untuk pemula seperti saya",5,2026-01-13,0,3.17.3
c40d24b3-3574-4275-ac69-423a720ccb4f,sudah lewat 3 hari kerja tidak diverifikasi,1,2026-01-13,0,3.17.3
9c31b648-db78-4ebc-8608-bd7b58322bf2,mudah belajar saham,5,2026-01-13,0,3.17.3
c4728e3f-fbb7-4a08-931f-6104779402af,kenapa verifikasinya lama bgt ya kak di bilang di aplikasi 3 hari tapi udah 5 hari belum di ACC haduh,3,2026-01-13,0,3.17.3
c6b7729b-d71a-4860-bd4f-37d464f30b24,salah satu aplikasi saham yg mudah digunakan.mudah dimengerti. fitur nya cukup lengkap dan detail.. cocok untuk pemula yg ini belajar trading atau investasi saham..admin nya juga ok sering update tentang informasi pasar modal,5,2026-01-13,0,3.17.3
eebe6960-db05-4ab9-a799-7cb5a1544988,bagus untuk pemula,5,2026-01-13,0,3.17.3
ce0ba319-4611-40d4-8a05-72539c4d6450,"stokbit lama bgt si buat tahapan verifikasi udah 3 hari belum kelar kelar, gimana mau invest saham kalo gini",1,2026-01-13,0,3.17.3
417d8b01-0e26-4b97-a527-ef497030364b,verifikasi lama amat om,5,2026-01-13,0,3.17.3
7cba1673-c9c0-48fd-ab98-4297b134d322,"Hi, tolong untuk aplikasi dibuat hanya bisa dibuka di 1 hp/gadget saja ya. Sekarang aplikasi bisa dibuka di banyak Hp atau gadget. Lebih baik dibuat hanya lewat 1gadget saja. Untuk menjaga keamanan.",4,2026-01-12,1,
440ef59a-aa87-4160-b808-c911dbc0fb63,"mantap, cuan",5,2026-01-12,0,3.17.3
1efd8c5d-da41-459b-9198-eb9dffbfac05,"belom diverif sampe berulang""kali,ganti ktp aku,ktp suami,sampe KK belom juga verif ya Allah nunggu udah ada 1bulanan ,sesusah itukah?",1,2026-01-12,0,3.17.3
e749464c-48a1-47b2-b4ad-172955365ad4,"Halo stockbit,akun saya sudah 1 minggu kenapa ya belum terverifikasi? Semua data yang salah sudah saya betulkan tapi sudah 1 minggu belum terberifikasi ya? Di akun ""3 hari kerja"" chat cs katanya ganti 5 hari.Udah 1 minggu belum terverifikasi juga",4,2026-01-12,0,3.17.3
bd294d23-a2e9-4d01-945e-70ce9259dde3,aplikasi yang sangat mudah di pakai,5,2026-01-12,0,3.17.3
f7a6bcbd-e981-4e02-be1e-99169bde5be3,semoga cuan bertubi tubi di apk ini amin,5,2026-01-12,0,3.17.3
a9307019-9e5f-4541-8083-78704a08447c,mantap,5,2026-01-12,0,3.17.3
ce5c5601-b9b9-432b-b631-3f15597f0dbe,saya udah seminggu ini gak di verifikasi knpa yaa,5,2026-01-12,0,3.17.3
ae4bfe46-1b42-482b-8510-799d6de31601,"ada masalah bagian saat mau daftar, pas mau daftar nomor telepon katanya nomor telepon sudah terdaftar padahal saya tidak mendaftar di stockbit pada sebelumnya",2,2026-01-12,0,
c30ef53c-2cdf-465f-a721-eb1d2d285e9d,kerennn,5,2026-01-12,0,3.17.2
190c6c12-11ea-42b6-b3ef-51542a1c4cd6,good,5,2026-01-12,0,3.17.3
e2a6c1d7-5daa-4cb1-b625-d402210e6219,untuk feee masuk aplikasi Stockbitnya di kurangi lagi dong ini besar abnget beli 900.000 acc 700.000 masuk stokbitnya 200.000... atau 30%😲 tinggi bangettt perasaan pajak di bawah 1% deh😊,2,2026-01-12,13,3.17.3
83180495-68cd-4db7-a994-4354d828daf0,kalo timeframe nya di ubah ke <4h data nya chart nya ngilang sebagian,3,2026-01-12,0,3.17.3
636ef380-f1c0-4d71-abf7-368411c12072,"semoga kedepannya lebih baik,saya berharap bisa akses Crypto juga,saya gonta ganti aplikasi sygnya saya udh syg ama ui stockbit,apalagi ajaib alpha alamakkkk ramainyaaaa pusing",5,2026-01-12,1,3.17.3
ec769e25-800f-43c5-a7c9-716285cfd24c,4 dulu yaw wkwk,4,2026-01-12,0,3.17.3
13c91eeb-7cd8-4401-8e4d-8b2e330061a1,gas,5,2026-01-12,0,3.17.3
2bb1afa5-ebce-49e9-8caa-77c0a4dd0cdd,menunggu stockbit bisa mode tablet,5,2026-01-12,0,
ad38024a-33d1-4f3d-8cef-118a9ef8ff16,"cocok untuk pemula, banyak update an rekomend info saham",5,2026-01-12,0,3.17.3
2a37a265-103f-4ddf-89cf-b6edcc8a0f91,hati2 ya kl ada masalah disini hubungi adminnya ga bisa sm sekali... kena 5jt apes ... parah sih ini kl banyak yg bermasalah semoga di viral kan,1,2026-01-12,0,3.17.3
c46f08d3-84e1-428a-8f10-9b684c404b0b,"Jujur stockbit enak banget dipakainya apalagi fitur-fiturnya gampang dipahami, ada juga kolom diskusi buat nambah wawasan kitaa. GOOD JOB STOCKBIT",5,2026-01-12,0,3.17.2
c9abcd5c-6c9b-4747-ba3a-0983d6000667,ini dulu klu udah jalan baru kasih bintang 5,3,2026-01-12,0,3.17.3
258d9533-a9cb-408e-9354-d0c19ac93653,harus bgt ya registrasi buka rekenjng pakai ktp orang lain juga?,3,2026-01-12,0,3.17.3
f252bfa2-0702-4e05-8765-bc43f3e51fe9,bagus banget apknya dan juga ada akun virtual buat belajar jadi pemula bisa belajar terlebih dahulu,5,2026-01-12,0,3.17.3
8554cbcc-3391-482f-86a9-5e6e552924dd,"jelek, gw beli saldo terpotong tapi di portofolio gw ga ada saham yg gw beli",1,2026-01-12,0,3.17.2
c1842a7f-4512-4130-bb73-0401220fd322,"CS BR*NGS*K LELET GA MEMBANTU MENEMUKAN SOLUSI, LIMIT TRADING BANYAK BUG, T+1 DIBILANG T+3 SAYA PAKAI LIMIT TRADING HARI JUMAT SORE SENIN PAGI UDH T+3 KENA FORCED SELL HEBAT HEBAT. SAYA KASIH BINTANG 5 BIAR DIATAS DAN PADA BISA BACA",5,2026-01-12,0,
ef4acb65-3201-4fce-835a-5421b6a46445,bagus dan mantap,5,2026-01-12,0,3.17.3
332036f4-3e56-4fb6-b0df-9e3f6baf19dd,aplikasi scam,5,2026-01-12,1,3.17.3
690efd03-ed03-4898-8200-f023ba9fec85,kenapa verifikasi nya lama banget ya? masalahnya apa ya?,1,2026-01-11,0,3.17.3
d352dec0-04fa-41c1-9d95-27a151db40aa,untuk pelayanan dan respon customer service nya bagus banget,5,2026-01-11,0,3.17.3
981985be-fae6-408a-b67f-e74962d6066e,baru coba,5,2026-01-11,0,3.17.3
412276fa-c829-4e82-bd63-78f2be309d25,"parahhh,, CS nya ga ada ga nyambung2,, verifikasi berhari2 masih ditinjau teruss, chat CS ga ada,, adanya bot doangg",1,2026-01-11,0,3.17.3
14b89129-8206-4cce-a9b7-6cbb07022ad7,aplikasi ga jls masa iya WD ga masuk masuk udh mah costumer ga bertanggung jawab intinya ga bagus,1,2026-01-11,0,3.17.3
57ed3c2c-8cc6-474d-9c76-8e3c2176caa8,"ni apk lelet dri segi pelayannannya,sama beberapa kali mau verifikasi aja ga kekirim""kodenya di email udah di cek berkala juga tetep nihil",1,2026-01-11,0,3.17.3
f6388179-7811-4465-9533-784ba5204d1a,"untuk ke depannya tolong di tambah untuk item2 d kolom scanernya contohnya untuk RSI itu tidak tercantum,terimakasih",5,2026-01-11,0,
1ecb3c64-9167-4abe-b623-b311a7ca534a,bagus.,5,2026-01-11,0,3.15.0
1d5bb36d-3aa4-49d5-a776-54156b572bbb,lama sampai sekarang belum terdaftar,2,2026-01-11,0,3.17.3
22752f99-92e9-45be-a5ad-1a1093b003a3,"min kenapa saya daftar mentok di verifikasi, sudah lebih dari 3 hari",1,2026-01-11,0,3.17.3
be13d905-f93c-4349-97d7-daec5dc47fae,"cs lelet, ngirim kode buat ganti email 2 hari dan cuma berlaku 15 menit, kode dikirim udah lewat waktu pakai",1,2026-01-11,0,3.17.3
717eebed-4af5-4302-918b-cb52b80314a5,ok saya plajari dulu,5,2026-01-11,0,
3f09e959-5f7d-4928-bc63-3bc225a20d50,gazzz gezzz,5,2026-01-11,0,3.17.3
