reviewId,content,score,at,thumbsUpCount,appVersion
a892adac-de70-4229-89cc-e66d0b67ac5d,bagus banget,5,2026-01-15,1,2.0.3
46a8e6c4-5d5a-4080-b1ff-6fca1f845d76,baik,3,2026-01-15,0,2.0.3
4c1d5ace-5c2c-4fc6-a938-d7a5b53213b2,mantappp,4,2026-01-15,0,2.0.3
03ddb496-0cee-47dc-8ff9-6257c538872c,memudahkan sekali,5,2026-01-15,1,2.0.3
54fdf6b3-a803-414d-84c0-3d45d26bc80d,"Lancar Jaya, T.O.P. lah.",5,2026-01-15,1,2.0.3
2b752bc8-9fb1-47bb-a5e6-fe39a1db158f,bagus,5,2026-01-15,1,2.0.3
345c10ba-8203-44d7-944b-f933a62daf14,kasih bintang 3 dlu ia,3,2026-01-15,0,2.0.3
1d0efad6-66c7-4f2d-a2af-b1f708ddcbd8,layanan lumayan bagus,5,2026-01-15,1,2.0.3
8fa6517a-5a6b-4f5c-9d69-7f802e7ee1ac,"Mohon maaf makin kesini parah ini mah, gopaylater tau-tau tidak bisa dicicil padahal sudah sering melakukan transaksi atau malah diblokir sepihak secara mendadak. Yang tadinya aplikasi cukup membantu koq sekarang malah memberatkan sekali",1,2026-01-15,0,2.0.3
1162d67f-c5ad-4434-95ea-8ebeadf1e84e,"Aplikasi berat buat transfer aja muter muter terus ,, dibilang sinyal lemah ,, padahal buat apk lain normal",5,2026-01-15,3,1.49.1
1d723210-1b5a-4cb0-b754-be358e902262,baguss dan tidak lama menggisi nya,5,2026-01-15,0,2.0.3
8ec2c462-043e-4ed2-a526-4052a3b5d5c6,bagus tapi ini coin buat apa ??,4,2026-01-15,0,2.0.3
4d839ae2-12b5-48ec-83ef-421c98e7b1eb,memuaskan,5,2026-01-15,0,2.0.3
a6455a5f-9359-4a7c-b098-de152040eeaa,sangat baik,5,2026-01-15,0,2.0.3
6ca9757e-0e32-4724-86bf-f9b3052f9e35,bagusss,5,2026-01-15,0,1.62.0
43590ac3-d930-46e8-8278-5bddd8ec8d5b,good,5,2026-01-15,0,2.0.3
bf9fcb4d-4763-45eb-978c-da9959ae5cba,"setiap top up dipotong 1k gak tau buat apa gak jelas, kalo buat asuransi harusnya dengan persetujuan jangan asal potong",1,2026-01-15,0,2.0.3
7dbf08f0-c944-468c-909e-89cbc198f6fa,Uang Saya Ilang Saya Tidak Melakukan Transaksi,2,2026-01-15,0,2.0.3
06587670-3e0b-4d49-a541-d265c2ade9a8,hai gopay apakah anda bagi² hadiah 500rb sya dapat undangannya tapi STLH Aya ikuti persyaratan ok game slot yg kluar sya kecewaa.,1,2026-01-15,0,2.0.3
da519a0d-3d34-4c8a-aa8e-e4d93cd8093c,"pengajuan akunbpremium sy di tolak terus, klo sydah di setujui baru saya kasih bintang 5",1,2026-01-15,0,2.0.3
8569a689-4acc-4e1b-b213-6f9e05773ea6,the best,5,2026-01-15,0,2.0.3
7141586a-f177-4cf0-b1ba-3cded4a11754,terima kasih gopay,5,2026-01-15,0,2.0.3
8968544f-0c8e-4bc6-91d8-8356d45d95a4,bagus,5,2026-01-15,0,2.0.3
8cdaf4ad-0f50-4893-a662-d95625c19fb6,keren dan aman,5,2026-01-15,0,2.0.3
791a7225-36f7-4aef-8112-2bf57382161e,makasih,5,2026-01-15,0,2.0.3
6f619d05-33a4-4bc1-8da3-0ab9fbbb629e,bisa dapat uang gratis,5,2026-01-15,0,2.0.3
05be3849-bd31-47fb-8261-c870d5817c0f,"dompet yg bbgs,ayo mulai",4,2026-01-15,0,
d2303bbb-836e-4abd-be9b-261dc0cd3ba8,sangat baik dan memuaskan,5,2026-01-15,0,2.0.3
da32c638-2761-42c2-a4f9-cae5161ef114,mantap,5,2026-01-15,0,2.0.3
ecc6a600-9e6d-4476-907e-53caef486bda,sangat bagus,5,2026-01-15,0,2.0.3
e54b6279-d7e0-4079-a18d-71f8693b550e,Bagus apk nya terpercaya,5,2026-01-15,0,2.0.1
d7f244d3-d5d3-44c5-b97f-95e37121b0be,saya suka lebih cepat,4,2026-01-15,0,2.0.3
9f504ad7-5b2a-4c99-bc74-339df9d74315,mantap,5,2026-01-15,0,2.0.3
48d4f79b-a4f5-4784-a483-5d0c3ad3e1f1,keren,5,2026-01-15,0,2.0.3
0e2b6bbf-9f2f-4960-a9fc-ca59cf97969f,"tiga dulu nanti kolo lancar kasih bintang 5, ini baru nyoba",3,2026-01-15,0,2.0.3
a3735d68-9dc8-41c3-8a2b-35bf4296b633,mksi,4,2026-01-15,0,2.0.3
c45ca1ab-5199-4917-9953-948188526182,keren,5,2026-01-15,0,2.0.3
db92baf5-1b35-4271-8e5b-57710b4e4644,"penipuan, saya menggunakan voucher cashback wdp tetapi malah gk ada cashback dan udah terjadi dua kali baru kali ini saya protes karena kesel. semua syarat ketentuan sudah terpenuhi tetapi tetap gk ada cashback, PENIPUAN!!",1,2026-01-15,0,
7e934257-0e87-49dd-8fd6-595f0dca5a0f,aku bangga,5,2026-01-15,0,2.0.3
cde67f36-4f1a-43c1-899f-a8a91a5dc6a2,knpa saya isi saldo ngak masuk2 padahal udah 2 x,5,2026-01-15,0,1.59.0
ffa83827-d794-4254-a273-fb2ded626d26,sangat bagus,4,2026-01-15,0,2.0.3
5b47e796-6c11-4f8b-bf10-5b0bcbcd42b8,baguss aman lagi top pokoknya,5,2026-01-15,0,
b6182a2d-90d5-41ec-a7a2-1d1063a5403d,aplikasinya bagus banyak promo-promo menarik setiap hari,5,2026-01-15,0,
e6101047-727c-465d-8369-38dccb5d581b,uplod poto ktp gagal teruss..sistem prah..padahal udah pas..di bilang kurang bersih..,2,2026-01-15,0,2.0.3
8e7f787c-64e6-41e9-9279-0b3e7b14ff8d,sangat memuaskan,5,2026-01-15,0,
b68c23c7-c2c1-4038-88c4-3f4f950d7a01,cepat dan mudah saat pembayaran,5,2026-01-15,0,2.0.3
df3f68e9-52ef-4d56-9f4f-1da0fd7d2794,mantappp,5,2026-01-15,0,2.0.3
d160d45c-eaea-4e47-8443-2fc7db0448fa,mantap,5,2026-01-15,0,2.0.3
efdeeff2-99cd-4bbd-a44e-6ea366e2625c,saya top up kemarin sampai hari ini belum bisa masuk juga parah gopay udah laporan masih belum ada tanggapan,1,2026-01-15,0,2.0.3
e615377f-99dc-4592-aae9-ab8a8d185f91,suka bangettt bisa dapet uang gratiss,5,2026-01-15,0,2.0.3
66540d39-f745-452f-a94e-dd4418415f5a,sangat bagus,5,2026-01-15,0,
d961c661-dce8-44df-bae3-f194db9e85e6,kerennn,5,2026-01-15,0,2.0.3
52c39739-6489-4c6d-b1ae-60862ce5afd7,yey bagi saldo,5,2026-01-15,0,2.0.3
6190bcf0-f733-4dfe-ba81-8b29248ab388,mantap,5,2026-01-15,0,2.0.3
2044acd6-98f4-48a6-a6a1-acfbdc4a2f53,aplikasi ini sangat bagus untuk saya pribadi.,5,2026-01-15,0,2.0.3
c425b972-2650-4d00-8299-aec85feeef79,ok... mantaf,5,2026-01-15,0,2.0.3
c427f277-2004-4382-99e9-c81029a297ac,mantap,5,2026-01-15,0,2.0.3
e4fae689-4905-4298-aa3e-5ce743d39c16,good,5,2026-01-15,0,2.0.3
1cbc25d7-68e8-409c-b19a-1faab01a1818,cakep,5,2026-01-15,0,2.0.3
11f85657-a006-4523-b5da-257c95bbaff0,mantap,5,2026-01-15,0,2.0.3
e616b7f7-eaad-4c10-93ff-41f17d53e309,oke,5,2026-01-15,0,2.0.3
5590728f-c5fb-4182-ab53-617966d77f6f,"saya top up 100 dm game free fire dengan promo Cashback 100%, karena saya adalah pengguna baru dan belum pernah sama sekali top up game di apk gopay saya mendapatkan promo tersebut. setelah saya top up dengan menggunakan promo tersebut saya belum mendapatkan cashback dari pembelian tersebut lalu di suruh tunggu sampai 2x24 jam dan jika belum dapat saya baru bisa menghubungi cs, setelah saya hubungi cs dan mengirimkan laporan mengenai hal tersebut setelah saya menunggu laporan saya malah ditolak",1,2026-01-15,0,
a1fe924e-d076-4372-88b7-7f5f40dc9978,keren,5,2026-01-15,0,2.0.3
4618dba1-5d98-4fa8-90b9-8ade07abdb59,mantaf,5,2026-01-15,0,2.0.3
8fe3a23b-03e7-48a5-b3be-c5a1c1813e3c,sangat baik,5,2026-01-15,0,2.0.3
14a2da1f-38ed-4d84-9490-99e1d4e30f93,"bintang 1 br percobaan,hoax goppay bagi2 hadia ulangtahun,setela di ikuti saranya lengkap pripikasi tau2 di arakan slot,modus",1,2026-01-15,0,2.0.3
dbdbe25c-fcec-4eb8-9af0-53406566e22f,aplikasi ini sangat keren,5,2026-01-15,0,2.0.3
c26655aa-ec19-4366-be77-22acd986e2db,sangat mantap,4,2026-01-15,0,2.0.3
03f8e61a-f05f-40a2-b2a3-22890d851ba6,bagus Tapi tambah update 2027 dikasih coins 7.000,5,2026-01-15,0,
5ea245e8-a3f6-4007-8682-e3b10783f171,"sangat sangat membantu bgt,,prosesnya lumayan cepat,,tingkatkan lagi agar lebih cepat dlm proses mengirim🙏😊",5,2026-01-15,0,2.0.3
dd40b6a9-6386-4e63-bc65-d4a6eb959f8d,sangat bagus👍,5,2026-01-15,0,
d2e10e80-cc52-4e70-b664-efea849e42f4,Sangat bagus,1,2026-01-15,0,2.0.3
9749d1b9-e063-4443-a52b-ae8c1bb2a2d7,lebih enak pake gopay banyak diskonnya,5,2026-01-15,0,2.0.3
cb3e3f46-42fb-4bef-ad16-e2529f5115aa,bagus banget,5,2026-01-15,0,2.0.3
1f2f2779-f8a2-4d1d-a681-b69dddfa8add,bagus amanah dan terpercaya,5,2026-01-15,0,2.0.3
bca636e3-45ca-4c2f-822b-662b1ba30f14,Sekarang dah lebih baik yah.. fitur nya lengkap,5,2026-01-15,0,
d41f42de-3761-4631-b912-743744963aa7,luar biasa,5,2026-01-15,0,2.0.3
b4de6435-0323-4a28-b868-d66009dc44c9,goodd,5,2026-01-15,0,2.0.3
da93adb7-fbaa-4bfc-bcd5-b97cd6878ff8,niceee,5,2026-01-15,0,2.0.3
de1813ca-b8a1-4b85-8916-4e3df3dfadbc,sangat membantu,4,2026-01-15,0,2.0.3
3478959e-a9e9-46dc-ac42-258a03f9d563,baguss,5,2026-01-15,0,2.0.3
d56c3a0d-0575-4e94-98c1-fd5d4850863f,"woahh, keren",5,2026-01-15,0,2.0.3
c5af5b60-37a1-45a3-8193-d244ec41b73a,top,5,2026-01-15,0,2.0.3
7a6adf97-ab25-480c-b2cb-f2f2788e7254,ga ada call center yang bisa bantu 👎,1,2026-01-15,0,2.0.3
1b88f809-4a65-4e71-9a96-8f498a2a7a90,bagus dan dipercaya,4,2026-01-15,0,2.0.3
aab40405-0859-4b88-8c55-f52fbc8ace93,apk nya lumayan bagus tempat topup nya lebih murah😍😍😍😍,5,2026-01-15,0,2.0.3
ad52e76b-4c17-4fad-a2cb-70fb3f2b053b,gopay saya tidak bisa di buka saya mau membayar,4,2026-01-15,0,
3e4ad16e-dc75-4bb3-8ed2-29b639f87458,TF uang dari gopay berhasil TPI gak masuk ke akun bank saya jangan pakai gopay lagi saran saya,1,2026-01-15,0,2.0.3
63d5ff69-fd26-491a-be95-12aff74f1b83,"Aplikasi jelek, beli item pakai voucher tapi cashback gak masuk padahal ada potensi cashback. Jika Saldo GoPay Saya Sudah Di Kembalikan Akan Saya Perbaiki Ratingnya",1,2026-01-15,0,
d912caac-2ec3-4a2e-b363-4ceb4060a3a9,bagus,5,2026-01-15,0,2.0.1
586b8b36-3415-4502-9fd0-6e017e5ca150,okeh,5,2026-01-15,0,2.0.3
dd9d4f5f-2aee-44e4-8361-9c2c7bd0994e,keren,5,2026-01-15,0,2.0.3
a31d3319-5b31-4a77-a82e-57af6c2d16d7,kinerja yang bagus perlu di pertahankan,5,2026-01-15,0,2.0.3
b5123702-6721-447a-b20a-bde0d6277488,mudah buat transaksi n gampang tranfer2 top up nya jga mudah n banyak hadiah n permainan,5,2026-01-15,0,2.0.3
434b42b9-ce7a-49b5-b70c-e456387e407b,sangat mudah dan membantu,5,2026-01-15,0,2.0.3
8cfd9a4b-9311-4fe1-993c-f6ead94f06ad,asikk,5,2026-01-15,0,2.0.3
ea535aaf-fcac-4e9e-b95f-86036f35fc6c,"hati- hati ini aplikasi penipuan,kapok gak bakal bertransaksi apapun lagi di aplikasi gopay ini, mengecewakan. saya isi kuota tri 6gb/ 2hari tapi kuota yang masuk cuma 574mb",1,2026-01-15,29,2.0.3
c4734838-dcbb-4158-9898-e083b2af8216,"Gopay sangat membantu, domet dijital yg praktis dan mudah",5,2026-01-15,0,2.0.3
c2dde775-07a1-4478-a604-98feece707bb,cukup bagus,5,2026-01-15,0,2.0.3
30e3731e-b4c9-4a54-baa6-87f5ed1993ef,"ox, jadilah yg terbaik selalu",5,2026-01-15,0,2.0.3
4bc939dd-a329-48bd-9044-f367370825f5,Saya Senang Dan Suka,5,2026-01-15,0,2.0.3
5e8eed1c-3761-4548-bf45-d2c502b7a788,saya suka banget dengan app nya,5,2026-01-15,0,2.0.3
7e17fe13-a2c7-4f1c-81ee-67bf9db84bb9,ok,5,2026-01-15,1,1.59.0
8972dde9-c0db-4a8b-a582-564da1297293,Aplikasi yang mantab dan nggak ribet,5,2026-01-15,0,2.0.3
607336df-0209-4d08-8330-ef5e00a70859,seneng aja pakai gopay,5,2026-01-15,0,2.0.3
fd89561c-75c8-4f14-a458-47a5da110c0f,gatau yg pnting bagus amanah,5,2026-01-15,0,2.0.3
cd88cbb6-b696-4789-8a12-2b7dcf75c8af,bagus gopay,4,2026-01-15,0,2.0.3
59b9be23-bb81-41af-930e-65c5e626ce8c,good job,5,2026-01-15,0,2.0.3
ed7d78ed-8761-4d55-95f2-192995a97989,ada kendala teknis Mulu sangat kecewa,1,2026-01-15,0,2.0.3
ea983de0-5e56-4845-ac97-d5b24f9dd6b0,bagus dan bermanfaat,5,2026-01-15,0,2.0.3
f31c1521-3689-4ef8-b8cf-7f9b1235f28a,pekerjaan sanggat baikk,4,2026-01-15,0,2.0.3
958e7020-6762-4ecc-b3f7-2e13090fe3f0,mau buka malah stak di logo gopay saja?,5,2026-01-15,0,2.0.3
3f84c236-0358-4565-9775-d967931d0845,"apanya yang promo cash back 100%wdp ml?udh 2 kali gue pkai promonya,nyata ga juga",1,2026-01-15,0,2.0.3
3125ff44-6ef3-4ac3-bf95-f0057dfdb02e,Tidak bisa terinstal Tidak bisa,5,2026-01-15,0,
a10981fd-470f-49b3-b77b-f5924a5b5b7f,buat transaksi sih oke banget,5,2026-01-15,0,
16d9fc81-3342-46ea-924f-749685215676,sangat bagus,5,2026-01-15,0,1.59.0
19e6a669-1d10-4b4d-b68e-5acb7ad6a6be,cukup bagus,5,2026-01-15,0,2.0.3
cc8ad95f-ed84-4634-8f81-a7ae5a255e4e,gopay selalu menjadi pembayaran terbaik,5,2026-01-15,0,2.0.3
d40faa1b-cb09-4089-b2ce-c73b53130121,keren tp TF minimal nya harus 20 knpa yah,5,2026-01-15,0,2.0.3
